elapsed_ms,sensor_value,rolling_std,is_active,event
80683,309,3.2145502535251667,False,
80779,311,3.605551275340437,False,
80880,293,9.86576572458708,False,
80980,2248,1123.5596705708751,True,start_9
81079,2438,1187.374554777613,True,
81178,244,1215.5761322654103,True,
81278,1992,1159.601655742178,True,
81378,1277,878.8077150321341,True,
81478,1591,358.3810820900022,True,
81578,304,671.0307990944483,True,
81679,2023,894.2365458870491,True,
81778,252,1007.8116556844009,True,
81878,245,1024.5140311386663,True,
81979,622,215.66872745022596,True,
82080,1687,747.8544867374492,True,
82178,1432,556.0800302114799,True,
82279,1139,274.21949845576955,True,
82378,1051,199.48015774340467,True,
82479,1369,164.19906617680135,True,
82579,1511,235.54475866241157,True,
82678,1491,76.86351540230582,False,end_9
82780,1493,11.015141094596595,False,
82878,1497,3.0550504633911766,False,
82979,1493,2.309401076874132,False,
83082,1495,2.000000000133668,False,
83179,1497,2.000000000133668,False,
83278,1497,1.1547005386112479,False,
83379,1497,0.0,False,
83479,1502,2.886751346041328,False,
83578,1498,2.645751311166365,False,
83678,1498,2.309401076875141,False,
83778,1497,0.577350269654833,False,
83878,1497,0.577350269654554,False,
83978,1499,1.1547005386118798,False,
84078,1501,2.0000000001345923,False,
84180,1499,1.1547005386125693,False,
84278,1500,1.0000000002695826,False,
84378,1485,8.38649708363791,False,
84479,1505,10.408329997356406,False,
84588,1497,10.0664459137209,False,
84684,1498,4.35889894360256,False,
84778,1526,16.462077633170882,False,
84892,1527,16.462077633171123,False,
84993,1527,0.5773502696752585,False,
85080,1527,0.0,False,
85179,1530,1.732050807731083,False,
85281,1533,3.0000000000939147,False,
85378,1525,4.041451884396998,False,
85479,1527,4.163331998999736,False,
85578,1526,1.0000000002798406,False,
85678,1525,1.0000000002798406,False,
85778,1527,1.0000000002798406,False,
85878,1527,1.154700538621732,False,
85978,1523,2.3094010768795794,False,
86078,1525,2.0000000001396363,False,
86178,1523,1.1547005386206164,False,
86282,1526,1.5275252318347363,False,
86378,1527,2.0816659996004048,False,
86478,1525,1.000000000279841,False,
86578,1525,1.1547005386214533,False,
86680,1528,1.732050807730378,False,
86778,1524,2.0816659996004003,False,
86878,1524,2.309401076879473,False,
86978,1525,0.5773502696727169,False,
87078,1525,0.5773502696729957,False,
87178,1525,0.0,False,
87280,1529,2.309401076879682,False,
87378,1525,2.309401076879682,False,
87479,1524,2.6457513111703284,False,
87600,1529,2.6457513111703284,False,
87678,1527,2.51661147853486,False,
87778,1528,1.000000000280722,False,
87878,1527,0.5773502696753747,False,
87978,1527,0.5773502696753747,False,
88084,1526,0.5773502696748167,False,
88182,1527,0.5773502696748167,False,
88278,1524,1.5275252318349968,False,
88378,1528,2.0816659996005957,False,
88478,1528,2.309401076879788,False,
88578,1525,1.732050807730755,False,
88678,1525,1.7320508077305252,False,
88783,1531,3.464101615218693,False,
88878,1532,3.785938897274506,False,
88986,1525,3.785938897274506,False,
89083,1530,3.6055512755419814,False,
89192,1531,3.214550253751797,False,
89280,1525,3.214550253751797,False,
89393,1529,3.055050463395877,False,
89479,1526,2.0816659996007543,False,
89580,1528,1.52752523183574,False,
89678,1528,1.1547005386222233,False,
89778,1526,1.1547005386222233,False,
89879,1526,1.1547005386219442,False,
89978,1527,0.5773502696746831,False,
90078,1527,0.5773502696749621,False,
90179,1528,0.57735026967552,False,
90279,1528,0.5773502696757988,False,
90382,1526,1.1547005386222233,False,
90479,1526,1.1547005386219442,False,
90580,1529,1.7320508077307053,False,
90682,1528,1.5275252318356285,False,
90778,1530,1.0000000002812037,False,
90878,1531,1.527525231836261,False,
90980,1524,3.785938897274401,False,
91080,1528,3.511884584364173,False,
91178,1529,2.645751311170511,False,
91278,1527,1.0000000002806364,False,
91378,1527,1.154700538622142,False,
91482,1527,0.0,False,
91585,1527,0.0,False,
91679,1527,0.0,False,
91778,1527,0.0,False,
91880,1528,0.5773502696750786,False,
91978,1527,0.5773502696750786,False,
92079,1526,1.0000000002801532,False,
92178,1528,1.0000000002801532,False,
92279,1526,1.1547005386217237,False,
92379,1531,2.516611478535146,False,
92479,1527,2.645751311170661,False,
92579,1527,2.3094010768800635,False,
92678,1529,1.1547005386221423,False,
92778,1527,1.1547005386221423,False,
92879,1531,2.0000000001405174,False,
92981,1533,3.055050463396082,False,
93084,1532,1.0000000002823985,False,
93180,1526,3.785938897274566,False,
93287,1529,3.0000000000936686,False,
93384,1528,1.5275252318355736,False,
93485,1529,0.5773502696763432,False,
93580,1531,1.5275252318361008,False,
93680,1529,1.1547005386229794,False,
93780,1531,1.1547005386232585,False,
93880,1548,10.440306508937752,False,
93978,694,488.22365093605777,True,start_10
94079,261,654.8758151995943,True,
94179,283,243.8900025284612,True,
94278,1356,625.9443532242567,True,
94378,925,539.9466022981654,True,
94479,568,394.57867825483595,True,
94578,699,180.5943889862948,True,
94679,739,89.44458247056166,False,
94778,266,262.30325960612777,True,
94880,659,253.17253668858513,True,
94978,1221,479.98576367777116,True,
95078,479,387.0417720780708,True,
95178,1095,397.0507943995749,True,
95278,800,308.0914366439504,True,
95378,335,383.15575597051026,True,
95478,361,261.2859225701471,True,
95578,339,13.99999999997742,False,end_10
95678,303,29.280255007985946,False,
95779,308,19.502136635062882,False,
95881,315,6.02771377328512,False,
95978,317,4.7258156261811015,False,
96078,316,0.9999999996639275,False,
96178,313,2.0816659993044624,False,
96278,311,2.5166114782893008,False,
96378,316,2.5166114782893008,False,
96480,311,2.8867513458309118,False,
96578,312,2.6457513109367774,False,
96690,311,0.5773502686019396,False,
96778,315,2.081665999303568,False,
96878,313,1.9999999998309086,False,
96978,314,0.9999999996624993,False,
97077,310,2.0816659993034485,False,
97178,311,2.08166599930323,False,
97280,312,0.9999999996604529,False,
97378,314,1.527525231430264,False,
97480,313,0.9999999996618385,False,
97581,315,0.9999999996625206,False,
97678,325,6.429100507276525,False,
97779,319,5.033222956780868,False,
97880,317,4.16333199885221,False,
97978,316,1.5275252314323853,False,
98081,314,1.527525231431641,False,
98179,314,1.1547005380872362,False,
98305,324,5.773502691838179,False,
98379,315,5.507570547225269,False,
98478,315,5.196152422642191,False,
98578,314,0.5773502686057302,False,
98678,316,0.9999999996631175,False,
98779,315,0.9999999996631175,False,
98878,318,1.5275252314320085,False,
98979,314,2.081665999304531,False,
99079,315,2.081665999304531,False,
99181,319,2.645751310937535,False,
99278,316,2.0816659993048683,False,
99378,315,2.0816659993048683,False,
99483,314,0.9999999996631814,False,
99578,315,0.5773502686058409,False,
99678,315,0.5773502686058409,False,
99778,313,1.15470053808715,False,
99879,318,2.5166114782898346,False,
99979,318,2.8867513458317706,False,
100080,317,0.5773502686094591,False,
100184,316,0.9999999996645883,False,
